Id,Name,Product Group,Stock Method,Post Rent Unavailability,Replacement Charge,Weight,Description,Active,Accessory Only,Tags,Tests & Inspections,Rental Price,Discountable,mainsPowerReq,powerType,Replacement Charge Date,Testable?,prefPwrCbl,isCable,connector1,connector2
290,"XLR(m) to XLR(f) cable, 01m",Audio Cable - XLR,Serialised,0,17.66,0.12,,Yes,No,"cable,xlr,balanced,xlr 1m",,1,Yes,,,23/05/2023,No,,,,
603,"XLR(m) to XLR(f) cable, 02m",Audio Cable - XLR,Serialised,0,18.66,0.21,2m Male XLR to Female XLR Cable,Yes,No,"balanced,xlr,cable,2m xlr",,1,Yes,,,23/05/2023,No,,,,
83,"XLR(m) to XLR(f) cable, 03m",Audio Cable - XLR,Serialised,0,19.44,0.21,3m Male XLR to Female XLR Cable,Yes,No,"xlr,cable,balanced",,1,Yes,,,23/05/2023,No,,,,
84,"XLR(m) to XLR(f) cable, 05m",Audio Cable - XLR,Serialised,0,21.96,0.31,,Yes,No,"xlr,cable,balanced",,1.3,Yes,,,23/05/2023,No,,,,
85,"XLR(m) to XLR(f) cable, 10m",Audio Cable - XLR,Serialised,0,27.42,0.55,,Yes,No,"xlr,cable,balanced",,1,Yes,,,23/05/2023,No,,,,
572,"XLR(m) to XLR(f) cable, 15m",Audio Cable - XLR,Serialised,0,27,0.65,,Yes,No,"balanced,xlr,cable",,1.5,Yes,,,,,,,,
167,"XLR(m) to XLR(f) cable, 20m",Audio Cable - XLR,Serialised,0,35,1.12,,Yes,No,"cable,xlr,balanced",,2,Yes,,,,,,,,
172,"XLR(m) to XLR(f) cable, 30m",Audio Cable - XLR,Serialised,0,40,1.6,,Yes,No,"cable,xlr",,1,Yes,,,,No,,,,
682,"XLR(f) to 2 x XLR(m) splitter cable, 00.5m",Audio Cable - XLR splitters,Serialised,0,20,0,,Yes,No,,,1,Yes,,,,,,,,
358,"XLR(m) to 2 x XLR(f) splitter cable, 150mm",Audio Cable - XLR splitters,Bulk,0,20,0,,Yes,No,,,1,Yes,,,,,,,,
1064,"18"" Floor Fan",Backline,Serialised,0,50,4.5,,Yes,No,,,10,Yes,Yes,trailing cable with 3pin plug,,No,,,,
643,Ampeg SVT-410 HLF 4 x 10'' speaker cabinet,Backline,Bulk,0,875,49.89,,Yes,No,"Ampeg,ampeg cabinet,ampeg cab",,30,Yes,,,,Yes,,,,
644,Ampeg SVT-810E 8 x 10'' speaker cabinet,Backline,Bulk,0,875,49.89,,Yes,No,"Ampeg SVT,Ampeg,svt,cab,cabinet",,40,Yes,,,,Yes,,,,
645,Ampeg SVT-CL 300w all tube bass guitar head,Backline,Bulk,0,1799,36.29,,Yes,No,amplifier,,35,Yes,,,,Yes,,,,
825,Ashdown MAG C115-300 EVO III bass amplifier,Backline,Bulk,0,650,28,"Ashdown MAG C115-300 EVO III bass amplifier hire.
300w bass guitar amplifier.
Single 15″ driver.
Features 5 band EQ plus compressor.",Yes,No,,,30,Yes,,,,Yes,,,,
609,"Bosphorus 14"" hi hats (pair)",Backline,Bulk,0,208,2.04,,Yes,No,,,0,Yes,,,,No,,,,
610,"Bosphorus 16"" crash cymbal",Backline,Bulk,0,210,1.01,,Yes,No,,,0,Yes,,,,No,,,,
611,"Bosphorus 20"" crash/ride cymbal",Backline,Bulk,0,265,1.96,,Yes,No,,,0,Yes,,,,No,,,,
646,Carlsbro Colt Keyboard 65 Combo Amplifier,Backline,Bulk,0,70,30,,Yes,No,"Carlsbro combo,Carlsbro amp,keyboard amp,carlsbro",,20,Yes,,,,Yes,,,,
612,Drum stool,Backline,Bulk,0,45,2.8,,Yes,No,,,0,Yes,,,,No,,,,
613,"Fender 2 Button Amp Channel, Gain/More Gain footswitch",Backline,Bulk,0,68,0.55,,Yes,Yes,"Fender 2 button,amp channel,footswitch,fender footswitch",,0,Yes,,,,No,,,,
614,Fender 2 button Rev & Vib footswitch,Backline,Bulk,0,0.32,0.32,,Yes,Yes,"Vibrato footswitch,vib,rev,Fender 2 button,fender footswitch",,0,Yes,,,,No,,,,
924,Fender 65 Twin Reverb,Backline,Serialised,0,0,29,Fender 65 Twin Reverb,Yes,No,,,50,Yes,,,,Yes,,,,
647,Fender 65 Twin Reverb 2x12 guitar amplifier,Backline,Bulk,0,1250,29.03,,Yes,No,"65 twin,65 twin reverb,2x12,Fender,Fender amp,Fender twin 65",,50,Yes,,,,Yes,,,,
648,Fender American Standard Stratocaster guitar,Backline,Bulk,0,900,3.7,,Yes,No,"Fender,Fender strat,strat,fender player",,60,Yes,,,,No,,,,
649,Fender California Series Precision bass guitar,Backline,Bulk,0,900,4.1,,Yes,No,"Fender bass,bass,P bass,bass guitar,Fender",,60,Yes,,,,No,,,,
650,"Fender Hot Rod Deluxe ""Texas Red"" 1x12 guitar amplifier",Backline,Bulk,0,900,20.5,,Yes,No,"texas red,fender hot rod,hot rod texas",,50,Yes,,,,Yes,,,,
651,Fender Hot Rod Deville 2x12 guitar amplifier,Backline,Bulk,0,900,24.26,,Yes,No,"deville,2x12,Fender deville,fender deville amp,hot rod deville",,50,Yes,,,,Yes,,,,
652,Fender Hot Rod Deville 4x10 guitar amplifier,Backline,Bulk,0,900,28.5,,Yes,No,"hot rod deville 4x10,4x10,fender deville 4x10",,50,Yes,,,,Yes,,,,
653,Fender Princeton 112 guitar amplifier,Backline,Bulk,0,299,13.27,,Yes,No,"Princeton 112,fender princeton,112",,20,Yes,,,,Yes,,,,
615,Gibraltar 9608 round top drum throne,Backline,Bulk,0,85,5.39,,Yes,No,"drum stool,drum throne,gibraltar",,5,Yes,,,,No,,,,
654,Hartke HA2500 Bass Amplifier,Backline,Bulk,0,300,10,,Yes,No,"Hartke,ha2500,bass amp",,25,Yes,,,,Yes,,,,
616,Hercules GS414B PLUS guitar stand,Backline,Bulk,0,37.45,1.8,,Yes,No,"guitar stand,hercules guitar stand,hercules",,5,Yes,,,,No,,,,
740,K&M 18950 Keyboard Stand,Backline,Serialised,0,150,5,,Yes,No,"Stand,keyboard stand,nord 88 keyboard stand,nord stand,18950,km stand",,10,Yes,,,,No,,,,
894,K&M Cello Stand,Backline,Serialised,0,0,2.39,K&M Cello Stand,Yes,No,,,0,Yes,,,,No,,,,
617,K&M Music Stand,Backline,Bulk,0,34.6,3.54,,Yes,No,"music stand,k&m",,7.5,Yes,,,,No,,,,
590,K&M Piano Stool (Keyboard bench),Backline,Serialised,0,100,10,,Yes,No,,,10,Yes,,,,No,,,,
655,Laney BC75 15'' bass combo amp,Backline,Bulk,0,150,0,,Yes,No,"Laney bc75,bc75,bass combo amp",,30,Yes,,,,Yes,,,,
1002,Mark Bass MB58R CMD 151 PURE  (Bass Amp),Backline,Serialised,0,1059,14.4,"The MB58R CMD 151 PURE combo sends out 300W of power through a single 15"" Markbass Neodymium custom speaker and new hi-fi tweeter. Highly portable thanks to the cabinet material and technology (only 31.7 lbs / 14.4 kg) and astoundingly loud for its size, it’s the practical solution for those who like the sound of 15” speakers.",Yes,No,,,45,Yes,,,,No,,,,
656,M Audio Oxygen 61 MK4 USB MIDI controller,Backline,Bulk,0,135,3.4,,Yes,No,"M Audio,Oxygen 61,MIDI",,30,Yes,,,,Yes,,,,
657,Nord Stage 3 88 key live performance keyboard,Backline,Serialised,0,2999,19,,Yes,No,"Nord 88,Nord Stage 3,Nord stage,nord keyboard",,120,Yes,,,,Yes,,,,
618,Nord Stage sustain pedal,Backline,Serialised,0,35,0.42,,Yes,Yes,"Nord stage sustain pedal,sustain pedal,nord pedal",,0,Yes,,,,No,,,,
619,Pearl Primero Bongos,Backline,Bulk,0,87,4,,Yes,No,"bongos,pearl,pearl bongos",,10,Yes,,,,No,,,,
687,Peavey TNT 1-15 bass amplifier,Backline,Bulk,0,150,38.65,,Yes,No,"Peavey TNT,tnt bass amp,bass amp,32 amp 5m,peavey,bass combo",,30,Yes,,,,Yes,,,,
620,Protection Racket drum mat (2m x 1.66m),Backline,Bulk,0,65,11.93,,Yes,No,"drum mat,protection mat,mat",,12,Yes,,,,No,,,,
658,Roland AIRA TB-3 Bass line,Backline,Bulk,0,263.5,0.82,,Yes,No,"roland aira,tb3,tb3 bass line,roland tb3",,25,Yes,,,,Yes,,,,
659,Roland AIRA TR-8 Rhythm Performer,Backline,Bulk,0,340,1.9,,Yes,No,"tr8,roland tr8,roland rhythm performer,roland",,35,Yes,,,,Yes,,,,
621,Single tier keyboard stand,Backline,Bulk,0,14,4.25,,Yes,No,"keyboard stand,single tier stand,Stand",,5,Yes,,,,No,,,,
622,Sonor double braced cymbal stand,Backline,Bulk,0,0,3.79,,Yes,No,,,0,Yes,,,,No,,,,
623,Sonor double braced hi hat stand,Backline,Bulk,0,124.6,3.4,,Yes,No,,,0,Yes,,,,No,,,,
624,"Sonor Force 3005 10"" tom",Backline,Bulk,0,62,0,,Yes,No,,,0,Yes,,,,No,,,,
625,"Sonor Force 3005 12"" tom",Backline,Bulk,0,74,3.49,,Yes,No,,,0,Yes,,,,No,,,,
626,"Sonor Force 3005 14"" snare drum",Backline,Bulk,0,68,3.26,,Yes,No,,,0,Yes,,,,No,,,,
627,"Sonor Force 3005 16"" floor tom",Backline,Bulk,0,84,5.66,,Yes,No,,,0,Yes,,,,No,,,,
628,"Sonor Force 3005 22"" kick drum",Backline,Bulk,0,84,13.58,,Yes,No,,,0,Yes,,,,No,,,,
640,Sonor Force 3005 drum kit,Backline,Bulk,0,0,0,,Yes,No,"Sonor 3005,3005,Sonor Force",,70,Yes,,,,No,,,,
629,Sonor Force 3005 floor tom leg,Backline,Bulk,0,0,0.5,,Yes,Yes,,,0,Yes,,,,No,,,,
630,Sonor Force 3005 tom mount,Backline,Bulk,0,67.73,2.26,,Yes,Yes,,,0,Yes,,,,No,,,,
631,Sonor kick drum pedal,Backline,Bulk,0,59.24,1.3,,Yes,No,,,0,Yes,,,,No,,,,
632,Sonor snare stand,Backline,Bulk,0,0,2.1,,Yes,No,,,0,Yes,,,,No,,,,
633,Two tier keyboard stand,Backline,Bulk,0,85,0,,Yes,No,"two tear,two tear stand,keyboard stand",,17.5,Yes,,,,No,,,,
660,Vox AC30 2x12 guitar amplifier (1970s vintage),Backline,Bulk,0,1200,31,,Yes,No,"ac30,vox ac30,vox amp",,60,Yes,,,,Yes,,,,
661,Yamaha Absolute Hybrid Maple 10â€  tom,Backline,Bulk,0,400,2.7,,Yes,No,"yamaha maple tom 10,10 tom,maple 10 tom",,0,Yes,,,,No,,,,
662,Yamaha Absolute Hybrid Maple 12â€ tom,Backline,Bulk,0,500,3.13,,Yes,No,"hybrid maple 12 tom,12 tom,maple 12 tom",,0,Yes,,,,No,,,,
663,Yamaha Absolute Hybrid Maple 14â€ x 6â€ snare drum,Backline,Bulk,0,549,3.64,,Yes,No,"snare 14,hybrid 14 snare,14 snare drum",,30,Yes,,,,No,,,,
664,Yamaha Absolute Hybrid Maple 16â€ floor tom,Backline,Bulk,0,700,5.64,,Yes,No,"tom 16,yamaha tom 16,yamaha hybrid floor tom,floor tom",,0,Yes,,,,No,,,,
665,Yamaha Absolute Hybrid Maple 22â€ kick drum,Backline,Bulk,0,1200,11.9,,Yes,No,"22 kick,Yamaha kick,kick drum,hybrid kick",,0,Yes,,,,No,,,,
641,Yamaha Absolute Hybrid Maple drum kit,Backline,Bulk,0,0,0,,Yes,No,"hybrid drum kit,drum kit,yamaha hybrid",,120,Yes,,,,No,,,,
634,Yamaha CS-865 cymbal boom stand,Backline,Bulk,0,92,4.91,,Yes,No,"yamaha cs865,cs865,cs 865,yamaha 865,cymbal boom stand,boom stand,cymbals",,10,Yes,,,,No,,,,
635,Yamaha FP-9500C kick drum pedal,Backline,Bulk,0,152,2.09,,Yes,No,"fp9500 drum pedal,kick drum pedal,kick yamaha",,7.5,Yes,,,,No,,,,
636,Yamaha HS-850 hi hat stand,Backline,Bulk,0,108,4.43,,Yes,No,"yamaha hs850,hi hat stand,hi hat stand yamaha,hs-850",,10,Yes,,,,No,,,,
666,Yamaha PSR-EW300 Digital Keyboard,Backline,Bulk,0,298,7,,Yes,No,"yamaha digital keyboard,yamaha psr,psr-ew300,keyboard yamaha",,30,Yes,,,,Yes,,,,
637,Yamaha SS-850 snare drum stand stand,Backline,Bulk,0,83,3.07,,Yes,No,"snare drum stand,yamaha snare stand,ss850,ss-850",,5,Yes,,,,No,,,,
638,Yamaha TH945B double tom holder,Backline,Bulk,0,62,2.05,,Yes,Yes,"double tom holder,tom holder,yamaha tom holder",,0,Yes,,,,No,,,,
639,Yamaha tom leg,Backline,Bulk,0,18.99,0.35,,Yes,Yes,"yamaha tom leg,tom leg,tom legs",,0,Yes,,,,No,,,,
667,Zildjian K series 14â€ hi hats (pair),Backline,Bulk,0,366,2.3,,Yes,No,"hi hats cymbals,cymbals,Zildjian,hi hat 14",,20,Yes,,,,No,,,,
668,Zildjian K series 16â€ thin crash cymbal,Backline,Bulk,0,219,1.33,,Yes,No,"Zildjian,16 crash,crash cymbal,cymbals,crash",,20,Yes,,,,No,,,,
669,Zildjian K series 18â€ thin crash cymbal,Backline,Bulk,0,255,0,,Yes,No,"crash 18,cymbal,cymbals,crash 18 Zildjian,Zildjian",,20,Yes,,,,No,,,,
670,Zildjian K series 20â€ride cymbal,Backline,Bulk,0,280,2.46,,Yes,No,"Zildjian,ride 20,cymbal,cymbals,ride",,20,Yes,,,,No,,,,
642,Zildjian K series cymbal pack,Backline,Bulk,0,0,0,,Yes,No,"Zildjian,Zildjian pack,cymbal pack,K series",,40,Yes,,,,No,,,,
975,4 Speaker Active cable pack,Cable Packs,None,0,0,0,,Yes,No,,,0,Yes,,,,No,,,,
560,Millenium Go-Kart Truck XL,Carts and Dollies,Serialised,0,0,12.83,"Portable as well as foldable transport trolley
Max. loading capacity: 225 kg
Swivel castor front wheels with brakes
Designed to transport music-, DJ-, light-, live sound-, film- and TV equipment
Can also be used for many other applications",Yes,No,,,15,Yes,,,,No,,,,
491,Wheel Board,Carts and Dollies,Serialised,0,0,8.5,,Yes,No,,,0,Yes,,,,No,,,,
973,Wheel Board for Nexo LS18,Carts and Dollies,Bulk,0,250,8.2,,Yes,No,,,0,Yes,,,,No,,,,
389,"Coaxial Cable, 05m",Coax Cable,Serialised,0,5,0.2,,Yes,No,"coaxial,coaxial cable",,0,Yes,,,,,,,,
705,"Coaxial Cable, 150mm",Coax Cable,Serialised,0,5,0.2,,Yes,No,"coaxial cable,coaxial,coaxial 150,coax",,0,Yes,,,,,,,,
288,1m DMX & IEC combi cable,Combi Cables,Bulk,0,15,0,1m dmx cable combined with a 1m IEC extension cable,Yes,No,"DMX,dmx iec,dmx 1m",,1,Yes,,,,,,,,
162,5 port network switch / hub,"Computers, Tablets, and Tech",Serialised,0,25,0.39,,Yes,No,,,5,Yes,,,,No,,,,
744,8 Port Gigabit Ethernet Switch Netgear GS308,"Computers, Tablets, and Tech",Serialised,0,40,0.3,"Auto-negotiation for automatic connection at the highest common speed between switch and an end device.

Ideal for small office and home office use.

Non-blocking switching architecture for maximum throughput at wire speed.

Energy-efficient technology for power savings.

Fanless design for silent operation.

Desktop or wall-mountable.

https://store.netgear.co.uk/product/gs308-300uks",Yes,No,"netgear,8 port netgear,gs308,8 port switch",,6,Yes,Yes,DC jack,,No,,,,
205,Ipad (2017 model year),"Computers, Tablets, and Tech",Serialised,0,400,0.47,,Yes,No,,,15,Yes,,,,No,,,,
683,Ipad charger (2017 model year),"Computers, Tablets, and Tech",Serialised,0,40,0.47,,Yes,No,"ipad charger,ipad",,0,Yes,,,,Yes,,,,
272,Media Laptop,"Computers, Tablets, and Tech",Serialised,0,400,3,,Yes,No,,,30,Yes,,,,No,,,,
582,Media Laptop power cable,"Computers, Tablets, and Tech",Serialised,0,15,0.09,,Yes,No,"Media Laptop,Laptop,laptop cable,laptop power cable",,0,Yes,,,,Yes,,,,
692,TP-Link AC1200 wireless Wi-Fi router,"Computers, Tablets, and Tech",Serialised,0,50,0.3,"TP-Link AC1200 wireless Wi-Fi router. Dual Band. Archer C50. Cable / Fibre Connection. 3 in 1: Access Point, Router, Range Extender.",Yes,No,"wifi,router,tp link,wireless",,5,Yes,,,,No,,,,
152,TP-Link wireless pocket router,"Computers, Tablets, and Tech",Serialised,0,30,0.1,TL-WR710N. TP-Link wireless pocket router. Wi-Fi Hotspot router.,Yes,No,"hotspot router,router,tp link",,5,Yes,,,,Yes,,,,
732,USB flash drive 16GB,"Computers, Tablets, and Tech",Bulk,0,0,0.08,,Yes,No,,,0,Yes,,,,No,,,,
859,USB flash drive 32GB,"Computers, Tablets, and Tech",Bulk,0,0,0.01,,Yes,No,,,,Yes,,,,No,,,,
1123,9 volt battery PP3,Consumables,Bulk,0,0.4,0.03,,Yes,No,"aa battery,battery",,,Yes,,,,No,,,,
485,AA battery,Consumables,Bulk,0,0.4,0.03,,Yes,No,"battery,aa battery",,,Yes,,,,,,,,
1065,"AA battery, Duracell Procell, 10 Pack",Consumables,None,0,5,0.26,,Yes,No,,,,Yes,,,,No,,,,
375,"ADJ Fog Juice, medium, 5 litre",Consumables,Bulk,0,0,5.39,,Yes,No,"adj fog juice,fog juice",,,Yes,,,,No,,,,
504,Black PVC Tape,Consumables,Bulk,0,0,0.11,,Yes,No,,,,Yes,,,,No,,,,
795,"Chauvet HF-5 Haze Fluid, 5 Litres",Consumables,Bulk,0,0,5,https://cpc.farnell.com/chauvet/hj-5-haze-fluid-5-litres/haze-fluid/dp/DP31916?st=chauvet%20haze,Yes,No,,,,Yes,,,,No,,,,
505,"Gaffer Tape, Black - MagTape Utility Grade, 48mmx50m",Consumables,Bulk,0,0,0.71,,Yes,No,,,,Yes,,,,No,,,,
969,"Gaffer Tape, white - MagTape Utility Grade, 48mmx50m",Consumables,Bulk,0,0,0.71,,Yes,No,,,,Yes,,,,No,,,,
873,Large battery size 'D',Consumables,Bulk,0,0,0.14,,Yes,No,,,,Yes,,,,No,,,,
922,Le maitre haze fluid 2.5L,Consumables,Bulk,0,0,3.08,Le maitre haze fuid 2.5L,Yes,No,,,,Yes,,,,No,,,,
858,Look Unique Fluid 10L,Consumables,Bulk,0,0,11.11,,Yes,No,,,,Yes,,,,No,,,,
363,"Rush Fog Fluid, 2.5 litre",Consumables,Bulk,0,0,2.5,,Yes,No,,,,Yes,,,,No,,,,
364,"Rush Fog Fluid, 5 litre",Consumables,Bulk,0,0,4.5,,Yes,No,,,,Yes,,,,No,,,,
736,White PVC tape,Consumables,Bulk,0,0,0.11,,Yes,No,,,,Yes,,,,No,,,,
1020,50m Cat 6 Cable,Data Cable,Serialised,0,10,0.5,,Yes,No,,,0,Yes,,,,No,,,,
153,"CAT5 network cable, 02m",Data Cable,Serialised,0,3.5,0.1,Ethernet cable,Yes,No,,,0.5,Yes,,,12/07/2023,No,,,,
305,"CAT5 network cable, 05m",Data Cable,Bulk,0,5,0.1,Ethernet cable,Yes,No,,,0.5,Yes,,,,,,,,
750,"CAT5 network cable, 15m",Data Cable,Bulk,0,5,0.1,Ethernet cable,Yes,No,,,0.5,Yes,,,,,,,,
915,"CAT5 network cable, 30m",Data Cable,Bulk,0,5,0.1,Ethernet cable,Yes,No,,,0.5,Yes,,,,,,,,
1049,"CAT5 network cable, 50m",Data Cable,Bulk,0,5,0.1,Ethernet cable,Yes,No,,,0.5,Yes,,,,No,,,,
737,"HDMI Cable, 02m",Data Cable,Serialised,0,25,0.06,2m HDMI Cable.,Yes,No,"hdmi,2m hdmi",,0,Yes,,,,No,,,,
429,"HDMI Cable, 05m",Data Cable,Serialised,0,30,0.25,5m HDMI Cable.,Yes,No,"5m hdmi,hdmi",,2,Yes,,,,No,,,,
273,"ILDA cable, 10m",Data Cable,Serialised,0,30,0.53,,Yes,No,"ilda,ilda cable,ilda 10",,0,Yes,,,,No,,,,
274,"ILDA cable, 20m",Data Cable,Serialised,0,45,0.96,,Yes,No,"ilda,ilda cable,ilda 20",,0,Yes,,,,No,,,,
88,"USB AB cable, 02m",Data Cable,Serialised,0,3.5,0.07,Standard USB cable for connecting between cdj and laptop.,Yes,No,cable,,0.75,Yes,,,02/03/2022,No,,,,
917,"USB A to micro USB, 1m",Data Cable,Serialised,0,3.5,0.07,Standard USB cable for connecting between cdj and laptop.,Yes,No,cable,,0.5,Yes,,,02/03/2022,No,,,,
916,"USB A to micro USB, 2m",Data Cable,Bulk,0,3.5,0.08,Standard USB cable for connecting between cdj and laptop.,Yes,No,cable,,0.5,Yes,,,02/03/2022,No,,,,
853,USB A to USB B mini cable,Data Cable,Serialised,0,3.5,0.06,Standard USB cable for connecting between cdj and laptop.,Yes,No,cable,,0.5,Yes,,,02/03/2022,No,,,,
1009,USB-C to 4x USB 3.0 Hub,Data Cable,Serialised,0,0,0.1,,Yes,No,,,0,Yes,,,,No,,,,
763,Van Damme Dual Tourcat Cat 5E cable (10m),Data Cable,Bulk,0,100,0,,Yes,No,subhire,,1.5,Yes,,,,,,,,
764,Van Damme Dual Tourcat Cat 5E cable (30m),Data Cable,Bulk,0,100,0,,Yes,No,subhire,,10,Yes,,,,,,,,
958,Van Damme Dual Tourcat Cat 5E cable (50m),Data Cable,Bulk,0,100,0,,Yes,No,subhire,,10,Yes,,,,No,,,,
500,"Concrete paving slab, 450mm x 450mm (30mm depth)",DJ Kit - Accessories,Bulk,0,10,13.86,,Yes,No,,,5,Yes,,,,No,,,,
935,"Concrete paving slab, 450mm x 450mm (50mm depth)",DJ Kit - Accessories,Bulk,0,0,23.09,,Yes,No,,,6,Yes,,,,No,,,,
962,Gravity laptop stand clamp,DJ Kit - Accessories,Serialised,0,0,0,,Yes,Yes,"Laptop,Stand",,5,Yes,,,,No,,,,
963,Gravity laptop stand shelf,DJ Kit - Accessories,Serialised,0,0,0.33,,Yes,Yes,"Stand,Laptop",,5,Yes,,,,No,,,,
526,Ground earth wire,DJ Kit - Accessories,Serialised,0,3.79,0.01,,Yes,No,,,0,Yes,,,21/09/2021,No,,,,
18,Isonoe Feet (set of 4),DJ Kit - Accessories,Serialised,0,105,0.4,Isolation feet pack of 4,Yes,No,Accessories,,10,Yes,,,,,,,,
797,Isonoe Foot (single),DJ Kit - Accessories,Serialised,0,105,0.4,Isolation feet pack of 4,Yes,No,,,1.88,Yes,,,,,,,,
226,Laptop Stand,DJ Kit - Accessories,Serialised,0,0,3.41,,Yes,No,"Laptop,Stand",,5,Yes,,,,No,,,,
961,Laptop Stand (Gravity LTS 01 B),DJ Kit - Accessories,Serialised,0,0,1.54,,Yes,No,"Stand,Laptop",,5,Yes,,,,No,,,,
208,"Laptop Stand, Innox IVA 30",DJ Kit - Accessories,Serialised,0,0,4.6,Do you use two laptops at once but never seem to have enough space for both of them? Then the Innox IVA 30 stand is the answer. It has two arms which are adjustable in height with a laptop holder on each so you can operate both your devices with ease. It's easy to assemble and is made from heavy-duty metal for extra stability and durability.,Yes,No,,,5,Yes,,,,,,,,
383,Ortofon Concorde Club Cartridge,DJ Kit - Accessories,Serialised,0,120,0.02,,Yes,No,"needle,decks,concorde",,10,Yes,,,,,,,,
384,Ortofon Concorde MKII Mix Cartridge,DJ Kit - Accessories,Serialised,0,70,0.02,"Concerning DJ systems used for scratching and back cuing, we have experienced stylus lifetime to be about 500 hours at the most because of the styli unique application.",Yes,No,"needle,decks",,5,Yes,,,,No,,,,
527,Ortofon Concorde Pro S Cartridge,DJ Kit - Accessories,Serialised,0,0,0.02,,Yes,No,,,5,Yes,,,,No,,,,
1085,Ortofon Needle cover,DJ Kit - Accessories,Bulk,0,3.5,0.01,,Yes,No,,,0,Yes,,,,No,,,,
708,Record,DJ Kit - Accessories,Bulk,0,0,0.19,,Yes,No,,,0,Yes,,,,No,,,,
964,Soft Case for Gravity laptop stand,DJ Kit - Accessories,Bulk,0,0,0.02,,Yes,Yes,,,5,Yes,,,,No,,,,
189,Spacetek CDJ stand (Double),DJ Kit - Accessories,Serialised,0,260,18.4,,Yes,No,"cdj stand,spacetek stand,spacetek",,25,Yes,,,,No,,,,
546,Technics 45 adapter,DJ Kit - Accessories,Serialised,0,6.5,0.22,,Yes,Yes,,,0,Yes,,,16/12/2021,No,,,,
484,Test Record,DJ Kit - Accessories,Bulk,0,0,0,,No,No,,,0,Yes,,,,,,,,
980,Wifi Aerial for DJM A9,DJ Kit - Accessories,Serialised,0,0,0.01,,Yes,Yes,,,0,Yes,,,,No,,,,
7,Pioneer CDJ 2000 NXS,DJ Kit - CDJs and Turntables,Serialised,0,1700,4.7,Industry standard,Yes,No,"CDJ,Pioneer,dj,pioneerdj",,55,Yes,,,,Yes,,,,
3,Pioneer CDJ 2000 NXS2,DJ Kit - CDJs and Turntables,Serialised,0,1800,5,"Top of the range Pioneer CDJ


Width
320 mm
Height
113.2 mm
Depth
414.4 mm",Yes,No,"CDJ,Pioneer,dj,pioneerdj",,60,Yes,,,,Yes,,,,
561,Pioneer CDJ 3000,DJ Kit - CDJs and Turntables,Serialised,0,1807,5.5,"Shipping dims:

Width
380 mm
Height
153.2 mm
Depth
474.4 mm",Yes,No,"dj,pioneerdj,CDJ",,70,Yes,,,,Yes,,,,
132,Pioneer CDJ 900 NXS,DJ Kit - CDJs and Turntables,Serialised,0,1150,4.3,,Yes,No,"CDJ,Pioneer,dj,pioneerdj",,45,Yes,,,,Yes,,,,
234,Pioneer XDJ-RX2,DJ Kit - CDJs and Turntables,Serialised,0,1600,9.1,"The XDJ-RX2 is an upgrade of the popular XDJ-RX, combined with features and traits from the flagship NXS2 series. The 2-deck, 2-channel all-in-one system delivers a professional DJ experience whether you connect it to rekordbox dj via your laptop or music stored on a USB device.

The XDJ-RX2 boasts a large, 7-inch touch screen with QWERTY search, plus features inherited from the CDJ-2000NXS2 and DJM-9000NXS2, including rotary selector, track filter, short cuts, Sound Colour FX and Beat FX. The 8 large, multi-coloured Performance Pads give you smooth control over Hot Cues, Beat Loop, Slip Loop and Beat Jump. Take your performance to the next level as you enjoy the ease and portability offered by an all-in-one solution.",Yes,No,"RX2,XDJ,XDJ-RX2,Pioneer",,75,Yes,,,,Yes,,,,
